id,age,country,employment_type,years_employed,annual_income,years_credit_history,num_credit_accounts,credit_score,past_defaults,payment_history_score,total_portfolio_value,btc_pct,eth_pct,stablecoins_pct,other_pct,portfolio_volatility_30d,transaction_frequency_30d,average_transaction_size,wallet_age_days,smart_contract_interactions,defi_experience_level,gas_fee_spending_30d,requested_loan_amount,loan_purpose,collateral_amount,collateral_type,requested_term_months,ltv_ratio,debt_to_income_ratio,risk_score,default_in_12_months,actual_repayment_days,generated_at,generator_version
SYNTH_008225,29,OTHER,full_time,5,98478,11,5,770,0,88,132445,9.94,36.57,36.38,17.1,36.23197328058359,9,23593,261,10,16,195,1000,business,1660,USDC,3,60.24,0.08,34.17,0,85.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008226,29,US,self_employed,2,22749,10,5,850,0,100,77556,12.67,19.8,67.49,0.04,27.614428770091365,8,7161,615,4,3,102,1000,emergency,1253,USDT,6,79.81,0.37,45.48,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008227,61,US,student,0,104902,42,0,808,1,72,115037,32.07,45.28,19.08,3.57,39.99840843555281,14,16573,692,9,6,557,1000,investment,1521,USDT,24,65.75,0.08,34.86,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008228,32,AU,self_employed,3,83689,13,5,751,0,90,52582,10.06,25.26,58.03,6.65,30.818013095055207,10,11631,473,11,23,442,1000,investment,1741,USDC,24,57.44,0.1,35.18,0,694.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008229,43,US,full_time,25,27056,24,2,836,0,100,20497,16.61,10.98,70.91,1.5,22.60959524574521,13,2774,1151,8,6,107,1000,emergency,1691,USDT,24,59.14,0.31,40.9,0,696.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008230,35,US,full_time,13,83395,11,5,850,0,100,33163,32.73,45.27,21.99,0.01,34.91226324198216,16,9557,103,6,29,319,1000,personal,1707,DAI,3,58.58,0.1,30.21,0,91.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008231,18,SG,student,0,26936,0,2,552,2,44,633226,24.45,8.52,66.77,0.26,15.2182912311465,10,58736,489,10,36,345,1000,business,1614,BTC,36,61.96,0.31,49.23,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008232,18,JP,student,0,37385,0,4,604,0,64,19815,24.87,39.93,28.16,7.04,39.422470998821225,13,3237,825,9,35,469,1000,personal,1588,USDC,12,62.97,0.22,49.58,0,353.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008233,28,US,full_time,0,80469,7,4,696,0,83,188358,10.8,43.12,40.55,5.53,42.97549786214732,11,43246,875,3,24,444,1000,emergency,1661,DAI,6,60.2,0.1,39.6,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008234,47,SG,self_employed,29,132103,25,8,776,0,96,31262,46.02,8.3,10.02,35.66,39.50037910638241,13,6960,611,7,30,382,1000,personal,1985,Mixed,12,50.38,0.06,31.11,0,326.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008235,44,CA,part_time,26,59446,26,7,590,0,49,15484,14.21,20.05,56.76,8.98,24.731693661612354,16,2802,206,7,6,333,1000,investment,1734,USDT,12,57.67,0.14,47.27,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008236,45,JP,part_time,23,26264,27,6,800,0,100,43459,40.54,4.47,39.13,15.86,28.193902371767187,17,11466,569,3,8,491,1000,emergency,1603,ETH,3,62.38,0.32,43.62,0,89.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008237,23,OTHER,self_employed,2,56742,4,1,661,0,63,342409,40.94,6.79,46.54,5.73,33.5084951520499,10,97258,223,7,6,496,1000,education,1965,USDT,6,50.89,0.15,45.33,0,175.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008238,54,AU,full_time,26,186142,36,5,806,0,96,29028,8.55,13.85,32.17,45.43,32.658317021459126,14,6574,330,5,18,328,1000,education,1797,DAI,24,55.65,0.04,29.75,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008239,23,CA,self_employed,0,72075,4,4,682,0,87,18428,38.62,38.32,20.26,2.8,36.77045536693883,13,2451,638,9,6,221,1000,education,1928,DAI,24,51.87,0.12,41.71,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008240,37,UK,full_time,8,119482,19,4,850,0,100,71268,31.96,31.76,33.9,2.39,33.16774606674997,6,21124,103,5,16,118,1000,investment,1841,DAI,36,54.32,0.07,29.21,0,1116.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008241,34,US,student,0,15000,15,4,662,1,66,888093,30.5,6.28,58.33,4.9,30.963997099263572,18,140733,432,6,21,460,1000,investment,1375,USDC,24,72.73,0.56,51.88,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008242,32,CA,full_time,14,36041,14,5,714,0,71,896370,34.08,5.37,57.09,3.46,17.121007521704513,14,104686,852,10,24,130,1000,emergency,1341,USDT,6,74.57,0.23,44.09,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008243,51,OTHER,self_employed,27,99850,33,7,806,0,100,1241718,25.98,31.58,31.44,11.0,43.38484587649467,10,147265,391,8,22,368,1000,personal,1641,USDT,24,60.94,0.08,32.05,0,697.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008244,26,CA,self_employed,5,200546,8,4,724,1,82,140917,6.23,38.59,35.24,19.94,40.45922757938026,10,16055,1167,5,13,376,1000,business,1686,DAI,36,59.31,0.04,37.22,0,1091.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008245,18,US,self_employed,0,110775,0,6,687,0,82,1076760,13.71,12.09,57.91,16.29,32.21043157942968,10,87276,430,12,29,53,1000,personal,1782,USDT,6,56.12,0.08,34.2,0,172.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008246,35,SG,self_employed,6,62747,17,4,850,0,90,28264,13.98,42.02,24.52,19.48,38.60854715569345,6,2047,825,13,23,165,1000,personal,1746,USDC,24,57.27,0.13,34.65,0,785.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008247,30,DE,full_time,12,96752,12,3,710,0,78,29981,34.74,14.12,44.54,6.61,28.312012844706395,15,4582,509,11,14,597,1000,business,1288,USDC,6,77.64,0.09,38.94,0,194.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008248,75,CA,self_employed,57,87313,57,1,735,0,83,64411,36.79,25.57,27.08,10.56,34.88348703297431,9,13557,78,7,3,196,1000,business,1582,USDC,24,63.21,0.1,39.77,0,697.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008249,43,CA,full_time,23,101361,25,2,759,0,92,43644,11.46,67.48,16.27,4.79,51.197755679241034,18,4219,270,12,19,611,1000,other,1549,ETH,6,64.56,0.08,36.85,0,184.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008250,30,DE,full_time,11,147982,12,2,770,0,96,181251,7.23,47.5,41.96,3.32,33.69119458725178,12,34150,580,8,35,304,1000,education,1658,Mixed,3,60.31,0.06,31.14,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008251,22,US,unemployed,0,15000,1,5,694,0,77,13306,21.88,64.63,8.56,4.93,45.06984360687492,15,2231,874,11,20,520,1000,business,1593,USDC,3,62.77,0.56,51.21,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008252,18,OTHER,self_employed,0,24998,0,5,532,1,48,127658,13.74,49.53,34.44,2.29,36.96571678236161,9,33842,789,11,4,261,1000,education,1841,USDC,12,54.32,0.33,56.51,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008253,22,CA,self_employed,4,73348,2,10,811,0,97,1599628,26.07,22.08,36.79,15.06,24.315044867215512,15,309234,381,8,26,546,1000,investment,1221,USDC,24,81.9,0.11,36.28,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008254,36,US,full_time,12,34044,16,2,686,0,57,455477,4.48,69.47,25.72,0.34,34.57861851834365,16,44214,142,1,27,542,1000,education,1398,ETH,12,71.53,0.24,47.52,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008255,52,UK,self_employed,31,138323,33,2,850,0,100,184769,21.89,21.8,55.36,0.95,24.99306447073681,13,11923,662,6,10,80,1000,personal,1702,USDC,3,58.75,0.06,29.33,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008256,48,OTHER,self_employed,30,22138,30,4,760,1,93,152993,5.72,53.4,37.57,3.31,45.52903406260547,8,31856,596,6,22,304,1000,business,1753,DAI,3,57.05,0.38,46.32,0,86.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008257,37,JP,self_employed,4,147403,19,8,783,0,71,84959,26.97,16.31,50.23,6.49,25.904064085739655,8,25484,706,8,24,176,1000,business,1631,USDT,36,61.31,0.06,29.53,0,1135.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008258,31,UK,unemployed,0,15000,12,5,571,0,55,62664,25.71,19.09,52.17,3.03,19.170537965981794,13,4256,983,13,45,461,1000,personal,1630,USDT,12,61.35,0.56,48.81,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008259,38,US,full_time,18,135803,20,2,689,1,81,104436,33.38,47.6,12.78,6.25,39.61021994517562,12,20300,688,12,10,505,1000,emergency,1296,USDC,6,77.16,0.06,42.74,0,190.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008260,28,US,self_employed,0,44460,10,2,642,0,69,119935,32.79,26.64,37.72,2.85,25.5986187248936,12,28404,670,9,15,531,1000,education,1641,DAI,3,60.94,0.19,46.66,0,81.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008261,55,US,self_employed,34,29426,37,3,698,0,73,175269,6.09,71.83,20.76,1.32,37.87071742011094,12,20407,457,4,29,412,1000,other,1564,USDC,6,63.94,0.28,45.86,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008262,32,DE,full_time,6,132244,13,4,647,0,65,24536,43.48,39.27,10.98,6.28,41.96444114276802,9,5647,887,7,23,386,1000,education,1948,DAI,12,51.33,0.06,37.36,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008263,33,DE,full_time,12,89929,13,6,742,1,66,733130,16.02,36.41,16.93,30.63,27.329485938125245,9,79382,650,10,26,74,1000,emergency,1621,DAI,12,61.69,0.09,33.28,0,336.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008264,18,DE,part_time,0,27596,0,5,843,0,99,1241481,9.55,47.02,29.98,13.45,44.51135060293023,17,110268,329,9,27,275,1000,business,1890,USDC,12,52.91,0.3,38.56,0,373.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008265,32,CA,full_time,6,119541,11,4,664,0,57,4337,9.11,21.91,46.04,22.95,29.559392343393622,10,553,666,9,1,157,1000,emergency,1603,USDC,12,62.38,0.07,41.04,0,360.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008266,45,US,full_time,27,123482,27,4,850,0,97,302751,11.14,37.66,50.76,0.44,36.44045434138799,9,56742,348,4,7,378,1000,personal,1870,USDT,6,53.48,0.07,30.33,0,181.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008267,22,US,full_time,0,76338,3,4,642,1,50,16596,37.59,12.46,49.28,0.66,31.316222249600532,12,4695,377,6,10,181,1000,emergency,1854,USDC,6,53.94,0.11,41.57,0,173.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008268,25,UK,full_time,4,67595,5,1,557,0,44,2939227,27.78,17.94,52.83,1.44,23.15402351635521,14,655494,270,8,24,430,1000,emergency,1212,USDC,12,82.51,0.12,49.14,0,343.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008269,44,US,student,0,54306,26,5,624,0,55,62792,24.05,42.71,26.69,6.55,43.658162513969344,6,15863,1226,6,15,103,1000,personal,1310,BTC,12,76.34,0.15,51.34,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008270,18,US,full_time,0,49341,0,2,633,1,56,298642,11.44,56.02,31.14,1.41,26.010309254756386,10,41557,1074,9,17,296,1000,education,1229,USDT,24,81.37,0.17,49.7,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008271,47,DE,full_time,25,15000,29,5,630,0,49,13091,23.94,50.71,17.92,7.42,44.629590788444105,10,2430,499,7,23,198,1000,business,1372,ETH,3,72.89,0.56,55.76,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008272,28,AU,student,0,24957,10,4,726,0,87,11622,28.32,57.92,9.9,3.85,36.54488315552712,8,3148,666,14,31,112,1000,education,1877,USDC,12,53.28,0.33,44.03,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008273,30,AU,full_time,6,15000,10,3,646,0,73,343295,6.17,44.56,43.35,5.92,35.81945743540113,9,82893,773,6,12,174,1000,business,1768,ETH,12,56.56,0.56,51.31,0,389.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008274,21,AU,self_employed,3,69757,3,1,847,0,100,245894,19.96,39.75,35.75,4.54,39.25177782737026,8,44581,140,8,11,177,1000,education,1635,DAI,12,61.16,0.12,36.65,0,369.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008275,39,CA,student,0,54451,20,1,842,0,98,464513,7.46,17.65,65.15,9.73,24.31267446137179,12,94918,690,9,18,176,1000,personal,1377,ETH,12,72.62,0.15,37.96,0,363.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008276,64,CA,self_employed,43,168215,45,4,782,0,84,193124,31.5,35.11,17.37,16.03,37.40558561663962,15,39544,542,6,23,111,1000,emergency,1943,USDC,12,51.47,0.05,30.77,0,350.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008277,44,US,self_employed,24,106974,26,6,797,0,85,50255,46.54,18.91,30.07,4.48,35.693027254452346,10,7977,181,9,32,190,1000,business,1214,USDC,12,82.37,0.08,34.23,0,345.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008278,24,OTHER,full_time,3,68142,2,1,621,1,52,199259,18.7,42.65,22.67,15.98,35.56610208420813,11,23374,246,3,13,505,1000,emergency,1839,USDT,24,54.38,0.12,44.32,0,758.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008279,48,US,full_time,18,22443,30,6,722,0,76,68236,22.29,28.64,48.83,0.24,35.605824658942396,12,5331,588,6,11,77,1000,education,1294,USDC,6,77.28,0.37,51.46,0,173.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008280,31,US,full_time,13,82725,13,4,699,0,70,119880,8.58,53.3,35.71,2.41,34.62552046783406,14,12508,447,11,26,622,1000,other,1332,USDT,12,75.08,0.1,40.73,0,336.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008281,51,US,full_time,23,42469,33,2,783,0,74,226352,7.16,63.85,27.46,1.52,38.31475641969424,9,59817,314,8,17,178,1000,investment,1898,USDT,12,52.69,0.2,40.76,0,357.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008282,44,OTHER,full_time,26,47799,26,2,805,0,100,259814,23.44,43.78,17.95,14.84,37.27537706702726,10,47768,651,14,19,474,1000,emergency,1937,DAI,6,51.63,0.17,39.3,0,185.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008283,18,OTHER,full_time,0,50810,0,2,661,0,71,418042,16.69,32.66,40.17,10.48,40.739153525774654,16,29362,275,9,26,463,1000,emergency,1677,DAI,12,59.63,0.16,45.05,0,364.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008284,22,AU,self_employed,0,141320,3,5,849,0,94,12977,22.27,22.74,44.49,10.5,29.40624284779986,8,1672,323,12,31,139,1000,other,1990,USDC,6,50.25,0.06,24.93,0,169.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008285,46,DE,full_time,22,73218,26,3,850,0,86,80091,25.19,28.5,39.02,7.29,34.070546473333316,13,12446,737,8,15,316,1000,emergency,1594,USDC,6,62.74,0.11,34.62,0,176.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008286,36,SG,full_time,18,25797,17,3,706,0,51,40252,28.69,37.78,21.26,12.27,43.03310451865623,15,3361,197,12,17,604,1000,business,1513,USDC,3,66.09,0.32,49.78,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008287,22,OTHER,full_time,2,62031,4,3,850,0,100,98039,40.09,23.61,30.12,6.17,34.18196601894401,10,15249,498,7,6,490,1000,education,1497,BTC,12,66.8,0.13,39.16,0,375.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008288,27,CA,full_time,5,62405,8,3,740,1,84,157346,18.1,30.61,50.54,0.75,31.52721757928541,15,16630,146,14,23,145,1000,personal,1571,BTC,12,63.65,0.13,40.05,0,343.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008289,18,OTHER,self_employed,0,92828,0,5,740,0,78,27385,1.65,37.19,45.22,15.94,34.50185771788195,14,2935,416,10,24,330,1000,business,1840,DAI,36,54.35,0.09,33.66,0,1018.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008290,33,UK,self_employed,8,204724,12,4,782,0,89,55886,15.48,11.31,70.68,2.53,25.526754980123552,16,12255,191,6,14,608,1000,business,1386,BTC,36,72.15,0.04,34.23,0,998.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008291,61,UK,student,0,23750,40,3,773,0,90,762905,25.04,53.96,15.34,5.66,42.237262042930354,12,126233,226,5,22,532,1000,personal,1218,ETH,36,82.1,0.35,49.88,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008292,44,JP,student,0,15000,26,0,604,1,48,1139792,2.24,41.0,56.34,0.42,33.9126267289925,13,217644,1215,7,36,165,1000,business,1891,USDC,3,52.88,0.56,48.3,0,83.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008293,61,US,self_employed,41,196629,41,6,768,0,98,147887,43.94,28.14,20.2,7.72,42.50805085929935,9,25114,280,7,6,170,1000,personal,1769,BTC,12,56.53,0.04,36.07,0,336.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008294,45,OTHER,self_employed,20,57909,26,3,663,0,68,376927,54.84,12.52,32.6,0.04,35.65716164715817,15,97570,111,5,9,288,1000,emergency,1865,USDT,24,53.62,0.14,44.73,0,650.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008295,47,SG,full_time,29,103646,26,3,755,0,88,513861,4.39,34.57,58.88,2.16,26.00937027718351,16,140814,560,6,12,435,1000,other,1260,USDT,12,79.37,0.08,37.0,0,359.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008296,58,OTHER,full_time,39,118698,39,5,850,0,99,61348,11.18,35.57,51.44,1.81,36.30914214114472,10,7208,250,2,30,418,1000,personal,1696,BTC,6,58.96,0.07,27.41,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008297,39,UK,student,0,15000,20,4,805,0,96,14980,30.27,18.55,47.64,3.55,34.41572365710276,18,3425,196,6,2,279,1000,business,1331,USDT,3,75.13,0.56,49.91,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008298,32,CA,full_time,12,141015,12,5,777,2,95,570565,23.83,22.06,53.08,1.04,36.4969221497184,12,34853,265,8,10,505,1000,business,1835,BTC,36,54.5,0.06,33.05,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008299,47,SG,full_time,27,127951,29,1,820,0,88,69542,46.82,13.41,15.82,23.96,39.14209148328842,13,9680,1067,9,10,329,1000,emergency,1517,USDC,12,65.92,0.07,33.76,0,336.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008300,52,DE,full_time,24,103445,31,0,597,0,64,61599,11.73,51.9,32.56,3.81,41.43394661382317,15,6630,322,11,28,727,1000,business,1614,USDT,12,61.96,0.08,41.07,0,340.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008301,29,SG,full_time,11,30541,11,4,669,0,75,241493,4.19,30.97,45.22,19.62,25.795274208693222,4,65271,617,6,8,81,1000,business,1498,Mixed,3,66.76,0.27,50.04,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008302,26,OTHER,self_employed,2,15000,8,2,606,0,59,235063,2.9,24.09,60.03,12.98,29.196185498471618,12,58005,429,8,20,218,1000,emergency,1346,USDC,3,74.29,0.56,55.13,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008303,36,CA,full_time,16,215422,16,3,627,1,68,399133,16.02,38.17,45.35,0.46,35.60737062726886,13,32809,1216,11,22,141,1000,education,1715,USDT,12,58.31,0.04,38.88,0,342.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008304,44,US,full_time,24,38702,19,4,710,1,78,14593,10.21,66.38,16.52,6.88,39.77917316899662,16,1546,356,11,27,619,1000,business,1985,USDC,36,50.38,0.22,42.89,0,1070.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008305,44,OTHER,full_time,12,38325,26,6,824,0,88,4427,23.25,23.84,45.62,7.29,41.721472547803714,16,1161,569,7,0,146,1000,personal,1210,Mixed,3,82.64,0.22,48.01,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008306,18,US,self_employed,0,43497,0,2,704,0,86,146349,18.21,62.97,14.42,4.4,46.4846829568672,11,28575,561,13,3,214,1000,personal,1425,USDT,24,70.18,0.19,50.12,0,765.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008307,57,UK,self_employed,38,79990,39,3,646,0,61,1451528,25.38,7.98,60.44,6.2,28.42499693926459,18,117243,963,8,34,499,1000,investment,1568,USDT,12,63.78,0.1,39.9,0,350.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008308,27,US,full_time,5,65079,9,1,769,0,100,43092,14.74,29.91,24.32,31.03,36.97045228530447,9,2981,95,3,13,244,1000,business,1738,USDC,12,57.54,0.13,39.55,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008309,31,JP,self_employed,11,35553,13,2,787,0,87,613065,42.42,7.5,45.1,4.98,34.97295630245972,11,154927,479,14,30,390,1000,investment,1571,USDT,24,63.65,0.23,41.5,0,659.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008310,24,US,full_time,2,15000,6,1,850,0,100,54209,16.94,19.04,51.54,12.48,23.071044116079072,11,3732,173,6,13,351,1000,business,1597,USDC,12,62.62,0.56,41.88,0,394.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008311,67,US,self_employed,49,416746,49,3,572,0,63,114891,12.17,20.93,65.98,0.92,30.807083010462684,17,17646,669,2,17,303,1000,education,1229,ETH,12,81.37,0.02,45.32,0,332.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008312,37,OTHER,self_employed,15,53632,19,4,683,0,67,267016,23.62,9.17,61.32,5.89,32.91649034159647,4,77820,310,7,7,32,1000,investment,1733,DAI,3,57.7,0.16,44.87,0,91.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008313,24,AU,part_time,6,32433,6,2,650,0,55,332103,23.83,28.64,31.99,15.55,39.00718549969723,14,97133,591,10,21,359,1000,business,1567,USDC,12,63.82,0.26,49.75,0,363.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008314,45,US,full_time,19,313604,27,1,850,0,96,442266,14.62,47.22,34.82,3.34,38.57736155686017,11,25453,1192,6,7,265,1000,business,1425,USDC,6,70.18,0.03,33.34,0,175.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008315,44,AU,full_time,21,17853,26,4,617,0,61,94681,3.11,36.4,54.61,5.88,29.88963203670881,11,4775,597,9,24,325,1000,emergency,1734,BTC,24,57.67,0.47,49.96,0,734.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008316,32,OTHER,full_time,7,162492,14,4,787,0,99,73290,27.08,4.09,62.39,6.44,16.268994378592318,15,21680,893,5,28,436,1000,other,1734,BTC,6,57.67,0.05,28.05,0,179.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008317,45,US,full_time,24,76476,27,5,759,0,84,84065,14.06,31.96,50.43,3.54,24.77192589315371,10,13784,405,7,21,477,1000,other,1527,DAI,24,65.49,0.11,36.31,0,777.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008318,25,AU,full_time,1,42596,5,0,643,1,60,308423,45.94,24.74,23.49,5.83,31.004382154026946,11,53587,325,16,29,488,1000,business,1437,BTC,3,69.59,0.2,47.48,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008319,29,SG,full_time,6,124445,9,6,706,0,81,144962,16.36,34.29,40.15,9.21,32.77916172852186,13,43097,592,11,16,611,1000,personal,1560,USDT,3,64.1,0.07,36.85,0,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008320,18,CA,full_time,0,96929,0,8,621,1,41,215864,18.8,49.79,27.62,3.8,43.3164258205171,17,44424,452,9,11,609,1000,personal,1200,ETH,12,83.33,0.09,48.53,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008321,19,SG,part_time,0,58902,0,3,677,0,80,1097893,39.11,19.56,39.73,1.61,29.485350729952852,11,194031,990,5,0,335,1000,investment,1545,USDC,3,64.72,0.14,46.33,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008322,56,CA,full_time,33,74183,38,4,759,0,79,289978,7.09,34.11,44.16,14.64,25.797786751601507,8,65851,955,7,23,213,1000,business,1404,USDC,12,71.23,0.11,38.06,0,387.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008323,54,US,part_time,23,97321,34,8,697,0,70,1946905,36.5,24.19,19.18,20.14,35.47915359598935,11,407400,435,8,14,464,1000,business,1209,USDT,24,82.71,0.09,42.35,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008324,35,AU,student,0,50303,16,4,557,0,56,73185,23.25,47.25,25.41,4.09,30.073458775399825,9,11594,220,10,3,443,1000,business,1866,ETH,6,53.59,0.17,50.82,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008325,54,US,student,0,15000,30,8,833,0,89,2796553,19.9,16.38,60.05,3.67,24.277938218527108,12,566396,681,9,12,144,1000,education,1333,USDT,6,75.02,0.56,44.78,0,173.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008326,33,SG,part_time,0,42514,13,5,734,0,65,72128,10.58,29.7,42.82,16.91,29.293304266062755,13,5606,361,11,6,72,1000,business,1866,USDT,6,53.59,0.2,43.14,0,180.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008327,32,US,self_employed,9,156292,14,2,800,0,99,403883,16.12,40.76,41.97,1.16,28.70542339650872,18,113919,493,11,29,675,1000,education,1515,USDC,12,66.01,0.05,30.42,0,386.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008328,35,AU,self_employed,11,41634,15,2,705,0,63,245500,14.06,13.79,59.88,12.28,38.49777176536645,9,15145,606,6,0,74,1000,business,1910,USDT,12,52.36,0.2,46.03,1,,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008329,33,UK,full_time,13,116665,11,1,810,0,97,24360,7.37,27.71,51.26,13.66,30.619428006004583,13,2112,195,9,17,329,1000,investment,1733,USDT,12,57.7,0.07,29.84,0,335.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008330,32,SG,full_time,7,59533,12,2,557,0,43,155764,13.09,54.04,28.54,4.34,35.36723844775806,15,14462,328,9,17,678,1000,other,1489,Mixed,24,67.16,0.14,50.73,0,730.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008331,48,UK,part_time,30,53243,29,5,730,0,74,3259562,22.48,23.75,43.08,10.7,32.02399690788616,7,829621,753,6,22,108,1000,business,1654,USDC,24,60.46,0.16,40.27,0,755.0,2026-01-03T01:25:43.880677,1.0.0
SYNTH_008332,36,AU,full_time,17,95739,18,1,683,0,78,106358,19.46,41.34,25.29,13.91,42.81427051079413,9,21720,163,13,24,111,1000,business,1908,USDT,24,52.41,0.09,36.02,0,656.0,2026-01-03T01:25:43.880677,1.0.0
